timestamp,lat,lon
2008-10-23T02:56:55Z,39.984652,116.310854
2008-10-23T02:57:00Z,39.984656,116.31066
2008-10-23T02:57:05Z,39.984616,116.310534
2008-10-23T02:57:10Z,39.984676,116.31033
2008-10-23T02:57:15Z,39.984698,116.310063
2008-10-23T02:57:20Z,39.984696,116.309937
2008-10-23T02:57:25Z,39.984663,116.309851
2008-10-23T02:57:30Z,39.984598,116.309749
2008-10-23T02:57:35Z,39.98454,116.309656
2008-10-23T02:57:40Z,39.984525,116.309503
2008-10-23T02:57:45Z,39.984498,116.309348
2008-10-23T02:57:50Z,39.984481,116.309173
2008-10-23T02:57:55Z,39.984489,116.308993
2008-10-23T02:58:00Z,39.98447,116.308827
2008-10-23T02:58:05Z,39.98449,116.308638
2008-10-23T02:58:10Z,39.98449,116.308485
2008-10-23T02:58:15Z,39.984494,116.308351
2008-10-23T02:58:20Z,39.984499,116.308201
2008-10-23T02:58:25Z,39.984484,116.308049
2008-10-23T02:58:30Z,39.984491,116.307902
2008-10-23T02:58:35Z,39.984499,116.307809
2008-10-23T02:58:40Z,39.984472,116.307687
2008-10-23T02:58:45Z,39.984493,116.307548
2008-10-23T02:58:50Z,39.984488,116.307434
2008-10-23T02:58:55Z,39.984427,116.307292
2008-10-23T02:59:00Z,39.984428,116.307126
2008-10-23T02:59:05Z,39.984432,116.306943
2008-10-23T02:59:10Z,39.984425,116.306801
2008-10-23T02:59:15Z,39.984438,116.306633
2008-10-23T02:59:20Z,39.984462,116.306486
2008-10-23T02:59:25Z,39.984466,116.3063
2008-10-23T02:59:30Z,39.984456,116.306047
2008-10-23T02:59:35Z,39.984454,116.305854
2008-10-23T02:59:40Z,39.984412,116.305682
2008-10-23T02:59:45Z,39.98441,116.305466
2008-10-23T02:59:50Z,39.984406,116.305281
2008-10-23T02:59:55Z,39.984393,116.305023
2008-10-23T03:00:00Z,39.984356,116.304909
2008-10-23T03:00:05Z,39.984352,116.304704
2008-10-23T03:00:10Z,39.984338,116.304543
2008-10-23T03:00:15Z,39.984338,116.304315
2008-10-23T03:00:20Z,39.984349,116.304083
2008-10-23T03:00:25Z,39.984368,116.303934
2008-10-23T03:00:30Z,39.984437,116.303813
2008-10-23T03:00:35Z,39.984429,116.303672
2008-10-23T03:00:40Z,39.984342,116.303444
2008-10-23T03:00:45Z,39.984365,116.303298
2008-10-23T03:00:50Z,39.984368,116.303132
2008-10-23T03:00:55Z,39.984385,116.30292
2008-10-23T03:01:00Z,39.98438,116.302754
2008-10-23T03:01:05Z,39.984346,116.302601
2008-10-23T03:01:10Z,39.984303,116.302457
2008-10-23T03:01:15Z,39.984344,116.302271
2008-10-23T03:01:20Z,39.984341,116.302094
2008-10-23T03:01:25Z,39.984359,116.301888
2008-10-23T03:01:30Z,39.984379,116.301693
2008-10-23T03:01:35Z,39.984345,116.3015
2008-10-23T03:01:40Z,39.984345,116.301309
2008-10-23T03:01:45Z,39.984338,116.301107
2008-10-23T03:01:50Z,39.984344,116.300877
2008-10-23T03:01:55Z,39.984278,116.300674
2008-10-23T03:02:00Z,39.984276,116.300462
2008-10-23T03:02:05Z,39.984278,116.300307
2008-10-23T03:02:10Z,39.984252,116.300156
2008-10-23T03:02:15Z,39.984288,116.299943
2008-10-23T03:02:20Z,39.984283,116.29981
2008-10-23T03:02:25Z,39.984335,116.299744
2008-10-23T03:02:30Z,39.984312,116.299703
2008-10-23T03:02:35Z,39.984177,116.299699
2008-10-23T03:02:40Z,39.98414,116.299697
2008-10-23T03:02:45Z,39.984204,116.299721
2008-10-23T03:02:50Z,39.984258,116.299736
2008-10-23T03:02:55Z,39.984031,116.299573
2008-10-23T03:03:00Z,39.98379,116.299578
2008-10-23T03:03:05Z,39.983726,116.299566
2008-10-23T03:03:10Z,39.983692,116.299496
2008-10-23T03:03:15Z,39.983685,116.299476
2008-10-23T03:03:20Z,39.983639,116.299425
2008-10-23T03:03:25Z,39.983629,116.299353
2008-10-23T03:03:30Z,39.983641,116.299279
2008-10-23T03:03:35Z,39.983557,116.299235
2008-10-23T03:03:40Z,39.983509,116.299238
2008-10-23T03:03:45Z,39.983413,116.299267
2008-10-23T03:03:50Z,39.983353,116.299305
2008-10-23T03:03:55Z,39.983337,116.299321
2008-10-23T03:04:00Z,39.9833,116.299314
2008-10-23T03:04:03Z,39.9833,116.299314
2008-10-23T03:04:05Z,39.983304,116.299307
2008-10-23T03:04:10Z,39.983279,116.299311
2008-10-23T03:04:15Z,39.983302,116.299302
2008-10-23T03:04:20Z,39.983276,116.299265
2008-10-23T03:04:25Z,39.983322,116.299191
2008-10-23T03:04:30Z,39.983403,116.299147
2008-10-23T03:04:35Z,39.983548,116.299083
2008-10-23T03:04:40Z,39.983675,116.299031
2008-10-23T03:04:45Z,39.983663,116.298932
2008-10-23T03:04:50Z,39.983533,116.298903
2008-10-23T03:04:55Z,39.98359,116.298869
2008-10-23T03:05:00Z,39.983723,116.298825
2008-10-23T03:05:05Z,39.983902,116.298773
2008-10-23T03:05:10Z,39.984045,116.298725
2008-10-23T03:05:15Z,39.984019,116.298663
2008-10-23T04:08:07Z,39.995777,116.286798
2008-10-23T04:08:12Z,39.996832,116.285446
2008-10-23T04:08:42Z,39.984397,116.299292
2008-10-23T04:08:47Z,39.984426,116.299329
2008-10-23T04:08:52Z,39.984499,116.299413
2008-10-23T04:08:57Z,39.984424,116.299467
2008-10-23T04:09:02Z,39.98441,116.299477
2008-10-23T04:09:07Z,39.984421,116.299569
2008-10-23T04:09:12Z,39.984518,116.29953
2008-10-23T04:09:17Z,39.984488,116.299645
2008-10-23T04:09:22Z,39.98454,116.299523
2008-10-23T04:09:27Z,39.98446,116.299528
2008-10-23T04:09:32Z,39.984463,116.299508
2008-10-23T04:09:37Z,39.984501,116.299473
2008-10-23T04:09:42Z,39.984532,116.299451
2008-10-23T04:09:45Z,39.984532,116.299451
2008-10-23T04:09:47Z,39.984527,116.299451
2008-10-23T04:09:52Z,39.984517,116.299447
2008-10-23T04:09:57Z,39.984509,116.299438
2008-10-23T04:10:02Z,39.984497,116.299411
2008-10-23T04:10:07Z,39.984499,116.299405
2008-10-23T04:10:12Z,39.984498,116.299407
2008-10-23T04:10:15Z,39.984498,116.299407
2008-10-23T04:10:17Z,39.984493,116.299412
2008-10-23T04:10:22Z,39.984498,116.299466
2008-10-23T04:10:27Z,39.984546,116.29941
2008-10-23T04:10:32Z,39.984638,116.299318
2008-10-23T04:10:37Z,39.98473,116.299315
2008-10-23T04:10:42Z,39.984753,116.299305
2008-10-23T04:10:47Z,39.984789,116.299297
2008-10-23T04:10:52Z,39.984795,116.299391
2008-10-23T04:10:57Z,39.984778,116.299504
2008-10-23T04:11:02Z,39.984743,116.299617
2008-10-23T04:11:07Z,39.984671,116.299625
2008-10-23T04:11:12Z,39.984694,116.299536
2008-10-23T04:11:17Z,39.984733,116.29952
2008-10-23T04:11:22Z,39.983841,116.299902
2008-10-23T04:11:27Z,39.983861,116.300177
2008-10-23T04:11:32Z,39.983842,116.300329
2008-10-23T04:11:37Z,39.983984,116.300308
2008-10-23T04:11:42Z,39.984126,116.300188
2008-10-23T04:11:47Z,39.984246,116.300058
2008-10-23T04:11:52Z,39.984373,116.300019
2008-10-23T04:11:57Z,39.984533,116.300043
2008-10-23T04:12:02Z,39.984723,116.300058
2008-10-23T04:12:07Z,39.984789,116.300151
2008-10-23T04:12:12Z,39.984837,116.300216
2008-10-23T04:12:17Z,39.984859,116.300332
2008-10-23T04:12:22Z,39.984888,116.300514
2008-10-23T04:12:27Z,39.984896,116.300689
2008-10-23T04:12:32Z,39.984905,116.300885
2008-10-23T04:12:37Z,39.984911,116.301049
2008-10-23T04:12:42Z,39.984925,116.301221
2008-10-23T04:12:47Z,39.98493,116.301391
2008-10-23T04:12:52Z,39.984938,116.301568
2008-10-23T04:12:57Z,39.984948,116.301741
2008-10-23T04:13:02Z,39.984945,116.301915
2008-10-23T04:13:07Z,39.984953,116.302055
2008-10-23T04:13:12Z,39.984953,116.302264
2008-10-23T04:13:17Z,39.98496,116.302488
2008-10-23T04:13:22Z,39.984973,116.302679
2008-10-23T04:13:27Z,39.984983,116.30286
2008-10-23T04:13:32Z,39.985009,116.303037
2008-10-23T04:13:37Z,39.985043,116.303258
2008-10-23T04:13:42Z,39.98503,116.303496
2008-10-23T04:13:47Z,39.985039,116.303685
2008-10-23T04:13:52Z,39.985028,116.303884
2008-10-23T04:13:57Z,39.984993,116.304067
2008-10-23T04:14:02Z,39.985027,116.304163
2008-10-23T04:14:07Z,39.985038,116.30426
2008-10-23T04:14:12Z,39.985042,116.304459
2008-10-23T04:14:17Z,39.985029,116.304647
2008-10-23T04:14:22Z,39.985023,116.304811
2008-10-23T04:14:27Z,39.985031,116.304927
2008-10-23T04:14:32Z,39.985082,116.305192
2008-10-23T04:14:37Z,39.985105,116.305348
2008-10-23T04:14:42Z,39.985132,116.305499
2008-10-23T04:14:47Z,39.985169,116.305649
2008-10-23T04:14:52Z,39.985135,116.305834
2008-10-23T04:14:57Z,39.985146,116.305984
2008-10-23T04:15:02Z,39.985131,116.306178
2008-10-23T04:15:07Z,39.985127,116.306363
2008-10-23T04:15:12Z,39.985135,116.306531
2008-10-23T04:15:17Z,39.985157,116.306711
2008-10-23T04:15:22Z,39.98517,116.306893
2008-10-23T04:15:27Z,39.985154,116.307092
2008-10-23T04:15:32Z,39.985184,116.307341
2008-10-23T04:15:37Z,39.98521,116.30751
2008-10-23T04:15:42Z,39.985231,116.307633
2008-10-23T04:15:47Z,39.98526,116.307735
2008-10-23T04:15:52Z,39.98524,116.307933
2008-10-23T04:15:57Z,39.985225,116.308133
2008-10-23T04:16:02Z,39.985256,116.308313
2008-10-23T04:16:07Z,39.985218,116.308579
2008-10-23T04:16:12Z,39.985201,116.308774
2008-10-23T04:16:17Z,39.985203,116.30898
2008-10-23T04:16:22Z,39.985221,116.309152
2008-10-23T04:16:27Z,39.985194,116.30931
2008-10-23T04:16:32Z,39.985161,116.309494
2008-10-23T04:16:37Z,39.98519,116.309701
2008-10-23T04:16:42Z,39.985202,116.309888
2008-10-23T04:16:47Z,39.985282,116.30998
2008-10-23T04:16:52Z,39.985443,116.30998
2008-10-23T04:16:57Z,39.985579,116.309969
2008-10-23T04:17:02Z,39.985721,116.309961
2008-10-23T04:17:07Z,39.98584,116.309941
2008-10-23T04:17:12Z,39.98595,116.309978
2008-10-23T04:17:17Z,39.986051,116.310034
2008-10-23T04:17:22Z,39.986174,116.310025
2008-10-23T04:17:27Z,39.986305,116.309956
2008-10-23T04:17:32Z,39.986461,116.309885
2008-10-23T04:17:37Z,39.986611,116.309862
2008-10-23T04:17:42Z,39.986697,116.309893
2008-10-23T04:17:47Z,39.986793,116.309956
2008-10-23T04:17:52Z,39.986929,116.309974
2008-10-23T04:17:57Z,39.987073,116.309987
2008-10-23T04:18:02Z,39.987211,116.310004
2008-10-23T04:18:07Z,39.987325,116.31007
2008-10-23T04:18:12Z,39.987458,116.310084
2008-10-23T04:18:17Z,39.987591,116.310088
2008-10-23T04:18:22Z,39.987747,116.310049
2008-10-23T04:18:27Z,39.987884,116.310027
2008-10-23T04:18:32Z,39.988008,116.310059
2008-10-23T04:18:37Z,39.988111,116.310052
2008-10-23T04:18:42Z,39.988293,116.309902
2008-10-23T04:18:47Z,39.988397,116.309931
2008-10-23T04:18:52Z,39.988553,116.309866
2008-10-23T04:18:57Z,39.988679,116.309824
2008-10-23T04:19:02Z,39.988772,116.309784
2008-10-23T04:19:07Z,39.988901,116.309793
2008-10-23T04:19:12Z,39.989029,116.309833
2008-10-23T04:19:17Z,39.989173,116.309866
2008-10-23T04:19:22Z,39.989287,116.309905
2008-10-23T04:19:27Z,39.989392,116.309949
2008-10-23T04:19:32Z,39.989519,116.310031
2008-10-23T04:19:37Z,39.989628,116.310049
2008-10-23T04:19:42Z,39.989762,116.310024
2008-10-23T04:19:47Z,39.989838,116.310098
2008-10-23T04:19:52Z,39.989981,116.310115
2008-10-23T04:19:57Z,39.990089,116.310169
2008-10-23T04:20:02Z,39.990219,116.310215
2008-10-23T04:20:07Z,39.990325,116.310258
2008-10-23T04:20:12Z,39.990406,116.310277
2008-10-23T04:20:17Z,39.99056,116.31019
2008-10-23T04:20:22Z,39.99065,116.310134
2008-10-23T04:20:27Z,39.990693,116.310114
2008-10-23T04:20:32Z,39.990696,116.310111
2008-10-23T04:20:37Z,39.990698,116.310105
2008-10-23T04:20:42Z,39.990698,116.310103
2008-10-23T04:20:47Z,39.990696,116.310101
2008-10-23T04:20:52Z,39.990695,116.310095
2008-10-23T04:20:57Z,39.990692,116.310092
2008-10-23T04:21:02Z,39.99069,116.31009
2008-10-23T04:21:07Z,39.990689,116.310088
2008-10-23T04:21:12Z,39.990689,116.310087
2008-10-23T04:21:15Z,39.990689,116.310087
2008-10-23T04:21:17Z,39.990696,116.31009
2008-10-23T04:21:22Z,39.990743,116.310066
2008-10-23T04:21:27Z,39.990793,116.310109
2008-10-23T04:21:32Z,39.990837,116.310205
2008-10-23T04:21:37Z,39.990873,116.310318
2008-10-23T04:21:42Z,39.990887,116.310479
2008-10-23T04:21:47Z,39.990874,116.310657
2008-10-23T04:21:52Z,39.990906,116.310827
2008-10-23T04:21:57Z,39.990921,116.310971
2008-10-23T04:22:02Z,39.990933,116.311149
2008-10-23T04:22:07Z,39.990969,116.311312
2008-10-23T04:22:12Z,39.990994,116.311507
2008-10-23T04:22:17Z,39.991014,116.311693
2008-10-23T04:22:22Z,39.99101,116.311915
2008-10-23T04:22:27Z,39.991033,116.312107
2008-10-23T04:22:32Z,39.991055,116.312282
2008-10-23T04:22:37Z,39.991058,116.312473
2008-10-23T04:22:42Z,39.991032,116.312666
2008-10-23T04:22:47Z,39.991024,116.312853
2008-10-23T04:22:52Z,39.991022,116.313047
2008-10-23T04:22:57Z,39.991018,116.313244
2008-10-23T04:23:02Z,39.991016,116.313469
2008-10-23T04:23:07Z,39.991035,116.313681
2008-10-23T04:23:12Z,39.991063,116.31384
2008-10-23T04:23:17Z,39.991072,116.31403
2008-10-23T04:23:22Z,39.991068,116.314209
2008-10-23T04:23:27Z,39.991095,116.314385
2008-10-23T04:23:32Z,39.991113,116.314596
2008-10-23T04:23:37Z,39.991128,116.314797
2008-10-23T04:23:42Z,39.991127,116.315003
2008-10-23T04:23:47Z,39.991148,116.315193
2008-10-23T04:23:52Z,39.991176,116.315342
2008-10-23T04:23:57Z,39.991215,116.315529
2008-10-23T04:24:02Z,39.991209,116.315643
2008-10-23T04:24:07Z,39.991191,116.31579
2008-10-23T04:24:12Z,39.991188,116.315958
2008-10-23T04:24:17Z,39.991189,116.316172
2008-10-23T04:24:22Z,39.991186,116.316381
2008-10-23T04:24:27Z,39.991194,116.316575
2008-10-23T04:24:32Z,39.991208,116.316756
2008-10-23T04:24:37Z,39.99122,116.316999
2008-10-23T04:24:42Z,39.991197,116.317235
2008-10-23T04:24:47Z,39.991183,116.317452
2008-10-23T04:24:52Z,39.991164,116.317661
2008-10-23T04:24:57Z,39.991187,116.317874
2008-10-23T04:25:02Z,39.991179,116.318083
2008-10-23T04:25:07Z,39.991132,116.318231
2008-10-23T04:25:12Z,39.991169,116.31848
2008-10-23T04:25:17Z,39.991183,116.318691
2008-10-23T04:25:22Z,39.991204,116.318904
2008-10-23T04:25:27Z,39.991201,116.319098
2008-10-23T04:25:32Z,39.991194,116.319315
2008-10-23T04:25:37Z,39.991187,116.31949
2008-10-23T04:25:42Z,39.991206,116.319683
2008-10-23T04:25:47Z,39.991239,116.319866
2008-10-23T04:25:52Z,39.991258,116.320062
2008-10-23T04:25:57Z,39.991282,116.320255
2008-10-23T04:26:02Z,39.991288,116.320445
2008-10-23T04:26:07Z,39.991308,116.320622
2008-10-23T04:26:12Z,39.991325,116.320803
2008-10-23T04:26:17Z,39.991352,116.321002
2008-10-23T04:26:22Z,39.991382,116.321179
2008-10-23T04:26:27Z,39.991388,116.321384
2008-10-23T04:26:32Z,39.991389,116.321583
2008-10-23T04:26:37Z,39.991368,116.321736
2008-10-23T04:26:42Z,39.99141,116.321874
2008-10-23T04:26:47Z,39.991412,116.322004
2008-10-23T04:26:52Z,39.991406,116.322176
2008-10-23T04:26:57Z,39.991403,116.322296
2008-10-23T04:27:02Z,39.991401,116.322436
2008-10-23T04:27:07Z,39.991477,116.322668
2008-10-23T04:27:12Z,39.991591,116.322784
2008-10-23T04:27:17Z,39.991716,116.322778
2008-10-23T04:27:22Z,39.991863,116.322774
2008-10-23T04:27:27Z,39.992007,116.322784
2008-10-23T04:27:32Z,39.992201,116.322812
2008-10-23T04:27:37Z,39.992365,116.3228
2008-10-23T04:27:42Z,39.992456,116.322797
2008-10-23T04:27:47Z,39.9926,116.32281
2008-10-23T04:27:52Z,39.992777,116.322891
2008-10-23T04:27:57Z,39.992883,116.322891
2008-10-23T04:28:02Z,39.993001,116.322713
2008-10-23T04:28:07Z,39.993077,116.322617
2008-10-23T04:28:12Z,39.993222,116.322651
2008-10-23T04:28:17Z,39.993429,116.32276
2008-10-23T04:28:22Z,39.993535,116.322744
2008-10-23T04:28:27Z,39.99364,116.322658
2008-10-23T04:28:32Z,39.993796,116.322579
2008-10-23T04:28:37Z,39.994055,116.322804
2008-10-23T04:28:42Z,39.994175,116.322829
2008-10-23T04:28:47Z,39.994276,116.322786
2008-10-23T04:28:52Z,39.994471,116.322763
2008-10-23T04:28:57Z,39.994648,116.322723
2008-10-23T04:29:02Z,39.99481,116.322641
2008-10-23T04:29:07Z,39.994946,116.322625
2008-10-23T04:29:12Z,39.995093,116.32262
2008-10-23T04:29:17Z,39.995235,116.322606
2008-10-23T04:29:22Z,39.995392,116.322607
2008-10-23T04:29:27Z,39.995567,116.322533
2008-10-23T04:29:32Z,39.995718,116.32252
2008-10-23T04:29:37Z,39.995852,116.322517
2008-10-23T04:29:42Z,39.995993,116.322556
2008-10-23T04:29:47Z,39.99611,116.322544
2008-10-23T04:29:52Z,39.996234,116.322552
2008-10-23T04:29:57Z,39.996392,116.322481
2008-10-23T04:30:02Z,39.996534,116.322464
2008-10-23T04:30:07Z,39.996632,116.322425
2008-10-23T04:30:12Z,39.996645,116.322412
2008-10-23T04:30:17Z,39.996725,116.322348
2008-10-23T04:30:22Z,39.996881,116.322337
2008-10-23T04:30:27Z,39.997081,116.322428
2008-10-23T04:30:32Z,39.997277,116.322428
2008-10-23T04:30:37Z,39.997592,116.322314
2008-10-23T04:30:42Z,39.99775,116.322301
2008-10-23T04:30:47Z,39.997865,116.322317
2008-10-23T04:30:52Z,39.997988,116.32231
2008-10-23T04:30:57Z,39.998151,116.322261
2008-10-23T04:31:02Z,39.998307,116.322268
2008-10-23T04:31:07Z,39.998452,116.322236
2008-10-23T04:31:12Z,39.998603,116.322225
2008-10-23T04:31:17Z,39.998753,116.322225
2008-10-23T04:31:22Z,39.998895,116.322254
2008-10-23T04:31:27Z,39.999078,116.322196
2008-10-23T04:31:32Z,39.999218,116.322176
2008-10-23T04:31:37Z,39.999364,116.322161
2008-10-23T04:31:42Z,39.999484,116.322148
2008-10-23T04:31:47Z,39.999607,116.322178
2008-10-23T04:31:52Z,39.999602,116.322324
2008-10-23T04:31:57Z,39.999603,116.322434
2008-10-23T04:32:02Z,39.999586,116.322587
2008-10-23T04:32:07Z,39.999573,116.32276
2008-10-23T04:32:12Z,39.999572,116.322932
2008-10-23T04:32:17Z,39.999565,116.323134
2008-10-23T04:32:22Z,39.999569,116.32328
2008-10-23T04:32:27Z,39.999575,116.323448
2008-10-23T04:32:32Z,39.999568,116.323605
2008-10-23T04:32:37Z,39.999558,116.323605
2008-10-23T04:32:42Z,39.999581,116.323732
2008-10-23T04:32:47Z,39.999653,116.324069
2008-10-23T04:32:52Z,39.999678,116.324258
2008-10-23T04:32:57Z,39.999646,116.324405
2008-10-23T04:33:02Z,39.999676,116.324452
2008-10-23T04:33:07Z,39.999678,116.324453
2008-10-23T04:33:12Z,39.999682,116.324455
2008-10-23T04:33:15Z,39.999682,116.324455
2008-10-23T04:33:17Z,39.999676,116.324456
2008-10-23T04:33:22Z,39.999641,116.32451
2008-10-23T04:33:27Z,39.999662,116.324481
2008-10-23T04:33:32Z,39.999651,116.324477
2008-10-23T04:33:37Z,39.999664,116.324493
2008-10-23T04:33:42Z,39.999684,116.324511
2008-10-23T04:33:45Z,39.999684,116.324511
2008-10-23T04:33:47Z,39.999678,116.324511
2008-10-23T04:33:52Z,39.999667,116.324512
2008-10-23T04:33:57Z,39.999655,116.324513
2008-10-23T04:34:02Z,39.999703,116.324496
2008-10-23T04:34:07Z,39.99956,116.324498
2008-10-23T04:34:12Z,39.999506,116.324545
2008-10-23T04:34:17Z,39.999516,116.324531
2008-10-23T04:34:22Z,39.999567,116.324478
2008-10-23T04:34:27Z,39.999573,116.3246
2008-10-23T04:34:32Z,39.999538,116.324639
2008-10-23T04:34:37Z,39.999598,116.324684
2008-10-23T04:34:42Z,39.999666,116.324722
2008-10-23T04:34:47Z,39.999729,116.324801
2008-10-23T04:34:52Z,39.999769,116.324886
2008-10-23T09:42:25Z,40.004775,116.320158
2008-10-23T09:42:30Z,40.004783,116.320388
2008-10-23T09:42:35Z,40.004799,116.320545
2008-10-23T09:42:40Z,40.004835,116.320683
2008-10-23T09:42:45Z,40.004851,116.320835
2008-10-23T09:42:50Z,40.004868,116.32101
2008-10-23T09:42:55Z,40.004849,116.321153
2008-10-23T09:43:00Z,40.004879,116.321277
2008-10-23T09:43:05Z,40.004962,116.321318
2008-10-23T09:43:10Z,40.005088,116.32128
2008-10-23T09:43:15Z,40.00525,116.32126
2008-10-23T09:43:20Z,40.005455,116.321389
2008-10-23T09:43:25Z,40.005621,116.321455
2008-10-23T09:43:30Z,40.005738,116.321491
2008-10-23T09:43:35Z,40.005883,116.321518
2008-10-23T09:43:40Z,40.006051,116.321521
2008-10-23T09:43:45Z,40.006178,116.321463
2008-10-23T09:43:50Z,40.00633,116.321461
2008-10-23T09:43:55Z,40.006482,116.321474
2008-10-23T09:44:00Z,40.006631,116.321459
2008-10-23T09:44:05Z,40.006813,116.321447
2008-10-23T09:44:10Z,40.006974,116.321454
2008-10-23T09:44:15Z,40.007122,116.321396
2008-10-23T09:44:20Z,40.007235,116.321356
2008-10-23T09:44:25Z,40.00741,116.321395
2008-10-23T09:44:30Z,40.007571,116.321412
2008-10-23T09:44:35Z,40.007715,116.321414
2008-10-23T09:44:40Z,40.007862,116.321426
2008-10-23T09:44:45Z,40.008034,116.321437
2008-10-23T09:44:50Z,40.00817,116.321441
2008-10-23T09:44:55Z,40.008337,116.321425
2008-10-23T09:45:00Z,40.008515,116.321421
2008-10-23T09:45:05Z,40.008668,116.321446
2008-10-23T09:45:10Z,40.008782,116.321443
2008-10-23T09:45:15Z,40.008843,116.321385
2008-10-23T09:45:20Z,40.008884,116.321402
2008-10-23T09:45:25Z,40.00895,116.321449
2008-10-23T09:45:30Z,40.009006,116.321502
2008-10-23T09:45:35Z,40.009026,116.321564
2008-10-23T09:45:40Z,40.009011,116.321623
2008-10-23T09:45:45Z,40.009021,116.321625
2008-10-23T09:45:48Z,40.009021,116.321625
2008-10-23T09:45:50Z,40.00902,116.321631
2008-10-23T09:45:55Z,40.009013,116.321659
2008-10-23T09:49:20Z,40.008921,116.321484
2008-10-23T09:49:40Z,40.008582,116.322217
2008-10-23T09:49:45Z,40.008481,116.32244
2008-10-23T09:49:50Z,40.008496,116.322406
2008-10-23T09:49:55Z,40.00888,116.321628
2008-10-23T09:50:00Z,40.00898,116.321587
2008-10-23T09:50:05Z,40.00898,116.321544
2008-10-23T09:50:10Z,40.008984,116.321525
2008-10-23T09:50:13Z,40.008984,116.321525
2008-10-23T09:50:15Z,40.008982,116.321517
2008-10-23T09:50:20Z,40.008958,116.321457
2008-10-23T09:50:25Z,40.008971,116.321436
2008-10-23T09:50:30Z,40.009022,116.321434
2008-10-23T09:50:35Z,40.009025,116.321374
2008-10-23T09:50:40Z,40.00903,116.321397
2008-10-23T09:50:45Z,40.009062,116.321462
2008-10-23T09:50:50Z,40.009081,116.321486
2008-10-23T09:50:55Z,40.00908,116.321479
2008-10-23T09:50:58Z,40.00908,116.321479
2008-10-23T09:51:00Z,40.009081,116.321481
2008-10-23T09:51:05Z,40.009083,116.321491
2008-10-23T09:51:10Z,40.009094,116.32152
2008-10-23T09:51:15Z,40.009072,116.321585
2008-10-23T09:51:20Z,40.009083,116.321467
2008-10-23T09:51:25Z,40.00908,116.321442
2008-10-23T09:51:30Z,40.009087,116.321453
2008-10-23T09:51:35Z,40.009065,116.321479
2008-10-23T09:51:40Z,40.009071,116.321517
2008-10-23T09:51:45Z,40.009075,116.32156
2008-10-23T09:51:50Z,40.009105,116.321616
2008-10-23T09:51:55Z,40.00908,116.32156
2008-10-23T09:52:00Z,40.009031,116.321491
2008-10-23T09:52:05Z,40.008995,116.321407
2008-10-23T09:52:08Z,40.008995,116.321407
2008-10-23T09:52:10Z,40.008999,116.321412
2008-10-23T09:52:15Z,40.008997,116.321399
2008-10-23T09:52:20Z,40.008994,116.321389
2008-10-23T09:52:23Z,40.008994,116.321389
2008-10-23T09:52:25Z,40.008995,116.321392
2008-10-23T09:52:30Z,40.009235,116.321472
2008-10-23T09:52:35Z,40.009268,116.321446
2008-10-23T09:52:40Z,40.00927,116.321447
2008-10-23T09:52:43Z,40.00927,116.321447
2008-10-23T09:52:45Z,40.009272,116.321451
2008-10-23T09:52:50Z,40.00928,116.321473
